participantId,group,lecture_type,practice_type,source_file,trialId,responseId,responsePrompt,answer,duration,cleanedDuration,status,percentComplete
698b661701f0981576ed9dec,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",the correlation would stay the same and the slope would change.,199794,199794,completed,100
698b661701f0981576ed9dec,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,it would change,199794,199794,completed,100
69991d70dd2583a349d03468,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,they measure 2 different things,93273,93273,completed,100
69991d70dd2583a349d03468,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"both are measurements, both are in relation to graphs",93273,93273,completed,100
69991d70dd2583a349d03468,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",correlation would increase I think,93273,93273,completed,100
69991d70dd2583a349d03468,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,slope would stay the same I think,93273,93273,completed,100
699a436ee9032e2b2333d3c1,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"correlation measure direction and strength while slope measure rate of change, correlation values is between -1 and 1 while slope is not, correlation is unitless while slope has units.",294689,294689,completed,100
699a436ee9032e2b2333d3c1,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"Both describe a relationship, Both use the same data, if slope is 0 correlation is also 0, the sign of the slope and correlation is always the same.",294689,294689,completed,100
699a436ee9032e2b2333d3c1,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",Correlation would stay the same,294689,294689,completed,100
699a436ee9032e2b2333d3c1,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would become steeper it would be greater than .25 no sign change.,294689,294689,completed,100
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"Slope and correlation are different because slope has units (unit of y / unit of x) while correlation is unitless, slope has infinite range while correlation ranges from -1 to 1, and correlation doesn't change when you swap x and y while slope does.",362922,362922,completed,100
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"Slope and correlation are the same because both describe the relationship between variables, involve direction, and are related to change in y over change in x.",362922,362922,completed,100
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",Correlation would stay the same since the variables themselves aren't changing.,362922,362922,completed,100
69b5d74131631c0333607bec,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,"Since the slope is 0 < (m = 0.25) < 1, switching X and Y would cause the slope to positively increase.",362922,362922,completed,100
69bad0d8d699e854ef8e8184,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"correlation can be stronger or weaker, while slope can only be bigger or smaller",280528,280528,completed,100
69bad0d8d699e854ef8e8184,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,both tell us about the relationship between two things. both can be positive or negative. both us the line of best fit as an averaging point,280528,280528,completed,100
69bad0d8d699e854ef8e8184,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",it would stay the same,280528,280528,completed,100
69bad0d8d699e854ef8e8184,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,it would change,280528,280528,completed,100
69c440c36f9c43fe1266a56b,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,correlation can be with slope but slope cannot be correlation,80559,80559,completed,100
69c440c36f9c43fe1266a56b,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,correlation to me is that it hugs the line which is slope but slope cannot be correlation but it can bump up to it or be surrounded,80559,80559,completed,100
69c440c36f9c43fe1266a56b,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",the correlation would stay the same,80559,80559,completed,100
69c440c36f9c43fe1266a56b,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,the slope would decrease,80559,80559,completed,100
69c59eeb6b373bc928a1aba9,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"- slope is measuring the rate of change and correlation is measuring the relationship 
",282124,282124,completed,100
69c59eeb6b373bc928a1aba9,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"- can be measured on a graph
- are used to collect data efficiently 
- can be negative or positive 
- both can equal zero",282124,282124,completed,100
69c59eeb6b373bc928a1aba9,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",it would be negative,282124,282124,completed,100
69c59eeb6b373bc928a1aba9,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,it would be negative .25??,282124,282124,completed,100
69d5bc72bf90388665397b6e,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"correlation is how two variables relate to each other, and then the slope just gives an average of all your data points",158458,158458,completed,100
69d5bc72bf90388665397b6e,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,they both have to do with how two variables relate to each other. they are also quantified using a similar number system. they are both shown on a graph/scatterplot,158458,158458,completed,100
69d5bc72bf90388665397b6e,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",the correlation would remain the same,158458,158458,completed,100
69d5bc72bf90388665397b6e,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,it would change signs,158458,158458,completed,100
69e293f57120947b9a8408de,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"correlation is unitless slope has units
correlation measure strength of relationship, slope measures rate of change",285347,285347,completed,100
69e293f57120947b9a8408de,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"both describe linear equation
both have same sign",285347,285347,completed,100
69e293f57120947b9a8408de,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",correlation does not change when X and Y are switched,285347,285347,completed,100
69e293f57120947b9a8408de,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,New slope is equal to zero,285347,285347,completed,100
69e7ac40430645b3492b7f1b,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,slope is a visual and correlation is the data,98076,98076,completed,100
69e7ac40430645b3492b7f1b,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,slope is typically used in relation to correlation as slopes help represent or interpret the relation of data or physical things. correlation is typically used in conversation or data sheets to also determine the relation of things.,98076,98076,completed,100
69e7ac40430645b3492b7f1b,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",the correlation would be weaker because .25 is less than .5.,98076,98076,completed,100
69e7ac40430645b3492b7f1b,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,the slope would increase,98076,98076,completed,100
69e96cde65aa9df15260c718,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"correalation is group, slope is direction.",96506,96506,completed,100
69e96cde65aa9df15260c718,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,no idea,96506,96506,completed,100
69e96cde65aa9df15260c718,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",it would be slightly more apart but value would stay the same,96506,96506,completed,100
69e96cde65aa9df15260c718,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,it would stay at the same alignment but be rising at a lower rate.,96506,96506,completed,100
69e9f6a993985bfec2114d70,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,they dont have the same rate.,94542,94542,completed,100
69e9f6a993985bfec2114d70,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,they follow each other and changes if one changes.,94542,94542,completed,100
69e9f6a993985bfec2114d70,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",I dont have a clue,94542,94542,completed,100
69e9f6a993985bfec2114d70,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,my best guess would be it would be positive,94542,94542,completed,100
69eae5f4f5ce43d5a34d388f,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,correlation can be absolutely anywhere on the map,102993,102993,completed,100
69eae5f4f5ce43d5a34d388f,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"the slope goes in the same direction as correlation, usually",102993,102993,completed,100
69eae5f4f5ce43d5a34d388f,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",it would stay about the same?,102993,102993,completed,100
69eae5f4f5ce43d5a34d388f,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,it would stay the same also?,102993,102993,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,im honestly not sure.,47577,47577,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,i honestly have no clue.,47577,47577,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",i think it would go up,47577,47577,completed,100
69ecc0e01df33a8b5fa811f2,CC,Control,Control,main-control-control.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,go down.,47577,47577,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,slope is more associated with the y axis,63550,63550,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,I have no idea.,63550,63550,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",I think the slope would change but I have no idea.,63550,63550,completed,100
5d88db42c1d06e001a1fdcab,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,I think it would decrease?,63550,63550,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,I cannot think of any. This is really confusing to me and it would be helpful to be able to reference the bullet points from the lesson.,177895,177895,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,Correlation means plots are closer together and slope can be more evenly distributed,177895,177895,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",Correlation would go down,177895,177895,completed,100
66b68e2b2c21a7ed557cf866,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,Slope would be about the same,177895,177895,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"When flipping the x and y, correlation stays the same, but slope changes.",65435,65435,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,They do both tie in to change and relations.,65435,65435,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",It would stay the same,65435,65435,completed,100
66ba9cd5343e159bdc8691ad,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,It would change,65435,65435,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"Sometimes if the dots are spread out, the slope could be going, for example, negatively, but the correlation could mean something different.",104126,104126,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,I think that when the slope is changed for example to a positive direction than the correlation will be positive.,104126,104126,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",I think it could change it to a negative slope.,104126,104126,completed,100
66c4f3cb14cbfc4db836bd4e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,It would turn to a negative slope,104126,104126,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"scale and units, range, symmetry, what they measure",1034889,1034889,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"Direction, linearity, standardization, predictive links",1034889,1034889,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation would stay exactly the same 0.5,1034889,1034889,completed,100
676276312d87ec9601be7d5c,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,if you switch x and y the slope isd going to change it will be the reciprocal of the original slope from.25 to 4.o,1034889,1034889,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"correlation is bounded between -1 and 1.
correlation is dimensionless slope has units",118776,118776,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"both indicate the direction of the relationship
both are 0 if no linear relationship",118776,118776,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",the correclation remains exactly the same 0.5 as it measures the strenghth of the relationship,118776,118776,completed,100
67a8ef6331f586a361a8ec33,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,the slope would change. it becomes the reciprocal of the original,118776,118776,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,negative or positive?,103585,103585,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,the points create the slope and spread out they create the correlation?,103585,103585,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",it would be negative?,103585,103585,completed,100
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,it would reverse?,103585,103585,completed,100
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,Correlation refers to the strength and direction of the linear line while slope focuses on change.,266291,266291,completed,100
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"They both try to describe the relationship between x and y.
Both can help with identifying direction (positive or negative).",266291,266291,completed,100
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",Correlation does not change when switching variables.,266291,266291,completed,100
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope will become -0.25,266291,266291,completed,100
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,A slope can be present in a negative or positive way. but the cluster points are these slopes could be varying and have no bearing on the slope.,163707,163707,completed,100
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,Slopes can be determined by the correlation. Meaning they affect each other depending on their data.,163707,163707,completed,100
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation would be negatively affected.,163707,163707,completed,100
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would become greater or positive.,163707,163707,completed,100
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,"Aa slope is based upon the line of best fit whereas correlation is based upon how close the points change together. Slope is not bounded, but correlations are bounded between -1 and 1",112473,112473,completed,100
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"Both measure strength of two linear relationships, both can take on positive and negative values",112473,112473,completed,100
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation would not change,112473,112473,completed,100
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,"The slope would change, as it would be reflected",112473,112473,completed,100
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,not sure,165691,165691,completed,100
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,I'm not entirely sure,165691,165691,completed,100
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",would go negative,165691,165691,completed,100
698ce998c9bcb9df4a355d8e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,decresere,165691,165691,completed,100
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,amount of data points and parameters will set the max and min,100497,100497,completed,100
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,the slope can be drawn as the regression line and the tighter the other points are and distance from regression line,100497,100497,completed,100
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",the correlation remains the same,100497,100497,completed,100
69936eccf50fa8ffd94e8b4e,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,the slope remains the same,100497,100497,completed,100
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,Slope shows direction of relation while correlation shows strength of relation,86215,86215,completed,100
69b05804c1d36d9f04ffefe7,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,Show relationship between variables,86215,86215,completed,100
